,item,rate,num_rate,num_sold,price
1081,韓版男無袖背心 無袖運動背心 男生印花背心 M-2XL男背心馬甲 寬鬆打底背心 韓版男士打底背心T恤 夏季情侶打底背心,5.0,3,8,$199
1082,肌肉犀牛   男士 背心健身訓練背心 健身服 男夏寬鬆背心 版偏大8,4.3,4,6,$199
1083,健身 健美 男背心健身訓練背心 健身服 男夏寬鬆背心   藍色款,5.0,1,6,$199
1084,PolarStar 男 排汗快乾寬肩背心 COOLMAX排汗快乾『米白』 P13105,5.0,3,6,$490
1085,PolarStar 男 排汗快乾寬肩背心 COOLMAX排汗快乾『深藍』 P13105,5.0,3,6,$490
1086,PolarStar 男 排汗快乾寬肩背心『黑色』 P15135 吸濕排汗背心 運動背心 男生內衣 散熱背心,5.0,1,3,$490
1087,倪倪小鋪 男花童套裝 男童背心套裝  男童套裝,5.0,11,18,$690
1088,LYCO男背心  V吸排運動背心,5.0,1,1,$323
1089,Lemon 肌肉兄弟 馬甲男 健身連帽 無袖馬甲 背心純棉 男士跑步運動服,5.0,21,31,$349
1090,蝦皮優選⚓️<牛仔背心> 男 牛仔背心 牛仔外套 破壞 抽鬚 馬甲 大尺碼 大尺寸 男牛仔背心 男背心外套,5.0,2,7,"$590 - $1,090"
1091,蝦皮優選《TNT》NIKE TANK 男/女 情侶 棉質 勾勾 坦克 運動背心 BQ3676 / CD9601 / AR4992,5.0,59,89,$660 - $740
1092,蝦皮優選Coolmax 男機能性 無袖 內衣 吸濕排汗透氣乾爽 不殘留汗臭 Extreme 含85% COOLMAX紗線台灣素材,5.0,3,7,$390
1093,[麥修斯]ADIDAS SS TEAM SPEED 無袖上衣 隊服 球衣 背心 男 籃球衣 團體服 D83156,5.0,5,9,$237
1094,（西裝馬甲背心）素色商務馬甲 新郎結婚馬甲男 業務素面馬甲 修身西裝背心男 韓版開襟背心 馬甲外套 男背心【韓瘋塔】,4.7,73,175,$299
1095,NBA內著 三角褲 男內褲 精梳棉純色男士三角褲2入裝(藍/紫) NBA運動配件館,5.0,1,1,$299
1096,現貨 NBA球衣 魔術隊 哈達威 條紋 黑色 男背心 籃球服 女 1號 寬鬆連衣裙,5.0,8,9,$450
1097,現貨 NBA球衣 雷阿倫 ALLEN 20號 凱爾特人 賽爾提克 男 背心 籃球服 刺繡 套裝,5.0,2,6,$450 - $900
1098,【福井家康】迷彩寬肩吸濕排汗男背心  | 台灣製  | 90646,5.0,9,19,$139
1099,*世偉運動精品* 美津濃 U2TA6A0109 男田徑服 特價三件1000,5.0,5,6,$390
