,item,rate,num_rate,num_sold,price
991,【当天出货】 经典（冲评） PUMA NIKE 帽子安德玛 UA老帽 百搭 复古 鸭舌帽 棒球帽 刺绣 平沿帽 慢跑 帽,4.8,46,153,$129.00
992,木瓜製品/百搭經典款素色漁夫帽夏天遮陽全棉盆帽 男女款,5,116,229,$178.00
993,蝦皮優選帽帽屋 貝雷帽子女秋冬戶外出遊保暖羊毛燒餅帽女士百搭無刺繡素色畫家帽 畫家帽 日系 簡約 蓓蕾帽潮 帽子,4.8,"1,123","3,508",$3 - $69
994,蝦皮優選(現貨秒出!!!) MYMY 【BK215】(有實拍) 實用百搭!!! 韓版 小字母 鴨舌帽 棒球帽 簡約風格 遮陽帽,4.9,132,265,$99.00
995,蝦皮優選現貨-韓版百搭可折疊草帽女夏季出遊防曬遮陽帽韓版度假涼帽海邊沙灘帽子,4.9,554,"1,058",$39 - $139
996,最後幾頂便宜賣👈🏽 Stussy 老帽,4.8,181,361,$399.00
997,新平沿網眼可調棒球帽,4.7,39,140,$26.00
998,《Tomo屋》素面網帽 素色 全黑 深藍 酒紅 黑白,5,89,499,$85.00
999,◣火速出貨◢棒球帽 平板帽 街舞帽 平沿帽hip hop街舞 可附貼紙 紙箱出貨,4.9,113,"1,050",$50.00
1000,#現貨 (AA5051) Nike Just Do it 經典款 老帽 黑,5,8,16,$680.00
1001,現貨~吸管防塵罩2件組+盒子 吸管套 防塵帽 防落塵 玻璃管套,4.9,14,62,$56.00
1002,護士帽 ✿ 現貨 ✿ 法然棉質 手術帽 美容院牙科寵物院藥房工作帽葫蘆帽男女通用包頭巾,3.5,4,40,$196 - $212
1003,可愛日系卡通壓克力小女孩胸針包包衣服帽子裝飾配件三入組徽章 MK太太~滿一百元(不含運費)才出貨~,4.6,5,27,$18.00
1004,Patagonia P-6 老帽 棕色  最強老帽 網拍最低價格  社團回饋商品 本賣場皆有營業登記,5,47,96,$280 - $799
1005,2組1入(偏光+pc鏡片)【Docomo高效能夾帽式眼鏡】專業級偏光+pc鏡片 各種帽體都專用  超防紫外線,5,21,42,$260.00
1006,🔥 台灣現貨秒發🔥韓版瓜皮毛帽 短毛帽 針織毛帽 情侶帽 男女毛帽 ins 潮流 韓系穿搭 水兵帽 水手帽,4.9,87,340,$49.00
1007,蝦皮優選Z31✨現貨/坑條/水桶帽/漁夫帽/遮陽帽/2020/線條/皺皺帽/韓妞必備/遮臉帽/韓系/帽子/防曬帽/復古/ins,4.9,9,18,$180.00
1008,[台灣現貨] 微笑刺繡雙面漁夫帽 (附贈防風繩) 百搭 日系雙面大檐防曬遮陽帽 百搭網紅笑臉太陽帽 可折疊防風騎車帽,5,6,17,$109.00
1009,【秒殺】對裝 耳機防滑硅膠套 蘋果Airpods 藍牙無線有線耳機 轉用  運動防滑防丟耳機保護套 耳塞 耳帽,4.9,30,93,$39.00
1010,手術帽女士廚房帽子防掉頭髮防油煙女家用煮飯做飯戴的韓版,5,2,16,$20.00
1011,Nike  古著帽 絕版 老帽 棒球帽 復古帽 NBA指定品牌 復古 古著  90年 OG 潮帽,4.9,16,40,$200.00
1012,台灣現貨！夏日必備 全新 兒童帽 新版後扣式棒球帽/網帽/遮陽帽 市價190 限量最低價,5,8,51,$75.00
1013,ADIDAS Originals 漁夫帽 黑 白 經典 三葉草 寬帽簷 遮陽帽BK7345 BK7350,5,62,165,$450.00
1014,現貨 當天出貨 彪馬 耐克Nike 阿迪達斯 道奇 棒球帽 鴨舌帽 冠軍帽 韓妞最愛 可調式 老帽 LOGO刺繡 男女,5,9,59,$50.00
1015,🌟現貨🌟兒童遮陽帽日本鬼子帽泳帽太陽帽男童女童嬰兒寶寶小孩戶外防曬帽,5,9,19,$149.00
1016,現貨+下殺網紅玻尿酸鴨衣服配飾 玻尿酸鴨30cm帽子眼鏡配飾 小黃鴨配件,5,10,49,$28 - $112
1017,遮陽草帽 空頂帽子 蝴蝶結 防曬草帽 可愛潮系 小童 女童 女寶 兒童 男童 男寶 將將童裝,5,20,49,$170.00
1018,Lovelybaby✨  韓版寶寶帽 新生兒帽 防曬 超薄透氣 內層棉紗 透氣乾爽 #NM-M68,4.8,8,17,$100.00
1019,現貨免運Adidas Originals 復古 三葉草 黑 白 漁夫帽 Logo 劉宇珊,4.8,17,46,$355.00
1020,💯現貨可拆兒童2-4歲 台灣 可愛超萌漁夫帽防飛沫 防疫帽 全臉防護帽.防飛沫漁夫帽.防曬帽.防噴濺.韓國擋雨遮臉帽,5,59,107,$99.00
1021,[免運]【KELRA】日系質感漁夫帽 多款可選,4.4,18,50,$168.00
1022,Renga // CARHARTT 新款草寫刺繡老帽 FastDry®技術,5,9,16,$659.00
1023,梅花帽  兒童安全帽  可供兒童運動用  直排輪、腳踏車、推推車(push bike)  西瓜帽,5,9,24,$200.00
1024,艾瑪 新生兒胎帽 可愛胎帽 新生兒啾啾帽 嬰兒帽 寶寶帽 胎帽 新生兒睡眠帽 新生兒必備,5,34,76,$35.00
1025,蝦皮優選蝴蝶結配色綁帶編織草帽 2色 草帽 法式優雅 度假風 平頂式 氣質  編織 草帽 歐美風格 時尚,5,11,22,$340 - $399
