,item,rate,num_rate,num_sold,price
89,蝦皮優選🈵滿額免運🈵 運動防掉眼鏡繩！防掉掛繩 打球防滑繩 眼鏡鏈 眼鏡耳勾 太陽眼鏡 老花眼鏡 SHAWN 尚恩鏡舖,5,294,812,$45.00
90,((現貨))新款無框老花眼鏡 鑽石切邊時尚老花眼鏡男女通用無框眼鏡送長輩,4.9,63,160,$100.00
91,🥽成人護目鏡 兒童護目鏡 防霧護目鏡 騎車用防護鏡 防口沫 防飛沫 防灰塵眼鏡 工作用護鏡 割草防護鏡  護目鏡,5,"1,124","7,657",$85.00
92,附發票(東北五金)正日本伊藤 高耐衝擊護目鏡 防爆工程眼鏡(日本塑料) 伸縮鏡架 ITO-6303K,4.9,128,562,$49.00
93,蝦皮優選太陽眼鏡墨鏡韓版多邊形復古方框茶色墨鏡女網紅圓臉防紫外線遮陽太陽眼鏡 橢圓膠框三色造型墨鏡 超韓氣質膠框大方框墨鏡,5,114,254,$49 - $119
94,蝦皮優選兒童泳鏡 蛙鏡 潛水鏡 小清新星星 防霧抗UV眼鏡 另有成人泳鏡,5,417,689,$99.00
95,👉庫存齊全👈止滑尾套 👓 防滑腿套 耳勾  墨鏡 眼鏡 黑 透明 灰. 流汗救星 旅行 腳套 眼鏡腿套 彈性 套管,5,139,560,$10 - $22
96,「現貨」ACEST E-50xcv 安全眼鏡,4.9,57,345,$290.00
97,【日夜兩用紫外線感光變色】 偏光變色太陽眼鏡 / 偏光太陽眼鏡 / 夜視眼鏡 / 夜視鏡 / 變色眼鏡 /  夜用眼鏡,4.9,443,706,$355.00
98,Caroline年度最新網紅款潮流行時尚百搭明星抗UV太陽眼鏡 70626標檢局D74321,4.9,342,810,$99.00
99,【現貨24小時進店】網紅韓版有度數潮眼鏡輕巧眼鏡時尚ins眼鏡配有度數防輻射防藍光近視眼鏡女網紅款眼睛版潮橢圓框近視男,4.5,75,218,$120 - $215
100,亮光閃炫彩 水銀反光 彩虹復古飛行員太陽眼鏡 墨鏡 經典多色現代時尚亮片 25色可選,4.8,"2,534","6,535",$25 - $110
101,蝦皮優選MIT 老花眼鏡 閱讀眼鏡 簡約時尚 流行鏡框 豹紋鏡框檢驗合格 臺灣製,5,324,"1,123",$39 - $89
102,蝦皮優選純鈦鼻墊 贈螺絲🚴‍♂️現貨天天出🚴‍♂️鈦鼻墊 鈦金屬鼻墊 鈦鼻托 防滑 無痕 眼鏡鼻墊 眼鏡鼻托,5,126,587,$30 - $35
103,蝦皮優選復古寶寶眼鏡鏡框 / 兒童太陽眼鏡 / 遮陽金屬框墨鏡,5,233,621,$90.00
104,🌸【現貨熱銷】愛的迫降尹世理同款偏光太陽眼鏡🕶️ / 愛的迫降 尹世理 墨鏡 太陽眼鏡 眼鏡 孫藝珍,5,88,160,$298 - $319
105,《特價現貨》雷朋太陽眼鏡RB3025RayBan太陽眼鏡偏光金屬RayBan男女彩膜蛤蟆鏡明星同款飛行員墨鏡,5,157,257,"$1,280.00"
106,時尚感韓國穿搭 復古經典款透明 大框顯小臉 素顏必備款,4.9,115,306,$120.00
107,蝦皮優選現貨-爆款韓國太陽眼鏡男女復古圓框墨鏡時尚潮流網紅太陽眼鏡346,4.8,165,339,$179.00
108,蝦皮優選新一代夾帽式偏光鏡(多段多角度可調設計)眼鏡族也可用 Polarized寶麗來偏光抗UV400眼鏡,5,318,507,$245.00
109,蝦皮優選台灣現貨 特價99元 新款 時尚金屬眼鏡框 復古 男女通用 方形素顏 平光鏡 顯瘦眼鏡 可配近視眼鏡,4.9,189,453,$79 - $99
110,蝦皮優選現貨-韓版ulzzang時尚百搭平光鏡周揚青馬思純同款女潮眼鏡框方形金屬框太陽鏡男女大框眼鏡架眼鏡64,4.9,308,787,$179.00
111,夾帽式太陽眼鏡 外銷款全台搶先優惠,4.9,228,"1,019",$150.00
112,蝦皮優選台灣製現貨 防護鏡 防霧護目鏡 高防護護目鏡 近視套鏡 全包鏡 工業用眼鏡 太陽眼鏡  防風沙 防塵 ＵＶ400檢驗合格,5,570,"3,269",$59 - $69
