,item,rate,num_product,num_sold,price
160,【現貨】IEGO~學院三條槓 情侶款長筒襪子 男女可穿 韓國流行連線 牛仔短褲裙 吊帶連身洋裝 滑板足籃排棒球 運動休閒,1467,5343,42,$59
161,日韓生活館~韓版薄款防走光安全褲 韓國熱賣無痕內搭褲 韓風時尚服飾特價現貨促銷 潮女裝打底褲三分褲 夏季熱褲平口冰絲短褲,2098,751,42,$37
162,(OK棒)NIKE DRI-FIT 女版慢跑短褲 慢跑褲 路跑褲 飄飄褲 馬拉松褲 運動褲 附內褲(8615),13457,856,42,$860
163,新款愛迪達 男女夏季Adidas運動短褲 休閒褲 運動褲 愛迪達短褲 夏季短褲 男女褲 短褲MSY181-8558,932,393,41,$380
164,🔥喬丹Michael Jordan運動籃球短褲🔥NBA球衣公牛隊Adidas愛迪達健身訓練慢跑五分純棉褲子男女498,201,865,41,$389
165,【T3】運動套裝 運動短T 運動短褲 運動服 運動褲 防走光 網狀 透氣 排汗 舒適 運動 健身 瑜珈 女生【Z18】,8735,1023,41,$420
166,BANG◎運動套裝 運動短袖 防走光短褲 網狀 排汗短褲短袖 女生 運動上衣 運動短褲【Z18】,19830,1110,41,$390
167,[免運費] 潮款格子休閒短褲 海灘褲 五分褲 男 女 媲美 stage uniqlo lativ a&f levis,11295,9667,41,$220
168,Adidas短袖T恤愛迪達運動短褲輕量吸濕排汗衫涼感衣速乾衣素面t大學t圓領短袖上衣運動服套裝運動t恤大尺寸男女情侶加大,1,11,40,$60 - $599
169,💥雷納德Kawhi Leonard運動籃球短褲💥NBA球衣快艇隊Adidas愛迪達健身訓練慢跑五分純棉褲子男女389,209,851,40,$395
170,耐吉運動短褲 棉質五分短褲 黑白 經典大logo 情侶 男女同款 夏季熱褲 籃球訓練短褲 寬鬆休閒 慢跑 透氣排汗,2032,1807,40,$550
171,☆樂活玩很大 ( A208 )  速乾  運動 跑步 反光條 迷彩短褲-不分男女-促銷價 165元,23013,184,40,$165
