,item,rate,num_product,num_sold,price
119,※小天使小舖※釦子式三角巾/造型領巾/圍兜/口水巾(可與襪子紗布巾混搭10條送1條喔！)【貨號G0203】,4093,776,557,$16
120,惡南宅急店【0003P】多款襪子褲襪 遮陽防曬必備黑色絲襪 簍空網襪 網眼襪子 短襪 中長襪 性感鏤空網襪,137942,2062,548,$49
121,【waken】S622精梳棉萊卡超厚毛巾底透氣短筒運動襪 6雙組 / 3倍毛巾吸汗襪 氣墊襪子 / 台灣製 威肯棉襪,7467,234,544,$490
122,最新款透氣 增高襪 襪子增高墊 隱藏內增高 增高鞋墊 襪子增高墊 矽膠鞋墊 增高鞋墊襪 隱形增高鞋墊 隱形鞋墊,22385,176,543,$99
123,十月媽咪屋【CS334109】日單卡通造型立體襪嬰兒襪子 公仔襪 造型襪,62064,808,540,$39
124,☆皮可小舖☆適合3-12歲兒童穿襪子 大童襪 兒童襪 卡通襪 寶寶襪 短襪 公主襪 學生襪 男生 女生下殺價一雙12元,462,116,538,$12
125,台灣製造➭多款~男童襪&女童襪(13-16cm)3~6歲 幼稚園專用 兒童棉襪 男生女生襪子 貓咪貓頭鷹車車子小熊,28059,297,533,$35
126,【美承襪子工房】台灣製/社頭鄉/純棉短襪/襪套/船襪/學生襪/條紋襪/隱形襪/直角襪-細針純棉短襪加大尺碼,784,24,533,$35
127,【waken】潮型竹炭除臭機能襪 1雙入 / 襪子 運動襪 男襪 女襪 踝襪 船型襪 B970,7461,234,526,$150
128,【羊角坊☆現貨】cos/cosplay 短二指襪子/短二趾襪子/長筒二指襪子/長筒二趾襪子 木屐襪 (白色/黑色),6820,2106,512,$50 - $130
129,【waken】S904純棉超厚毛巾底短筒運動襪 12雙組 / 3倍毛巾吸汗保暖襪 氣墊襪 / 威肯棉襪 原威力襪子,7459,234,510,$840
130,日韓菱形中筒襪 日單潮襪/中筒女襪/菱形棉襪/禮品襪/地攤襪子/休閒襪/中筒襪/透氣/柔軟/學生襪/Y型後跟/吸濕D32,5542,1584,509,$20
131,((嚴選襪子工廠))98360正版(已註冊)  踩小人襪 .大公G【全毛巾底】厚底襪.運動襪 【氣墊襪】12雙 優惠價,16942,220,503,$360
132,B62高檔透明T檔透膚絲襪  顯腿長襪子,37720,826,504,$69
133,純色中筒襪 日單潮襪/中筒女襪/日系/韓流/純色棉襪/禮品襪/地攤襪子/糖果色/素色/透氣/吸濕強/柔軟/Y型後跟D33,9591,1630,503,$20
134,韓系愛心中筒襪 日單潮襪/中筒女襪/愛心棉襪/禮品襪/地攤襪子/透氣/舒適/柔軟/送禮/閨密/吸汗/Y型後跟/短襪D31,5565,1603,478,$20
135,【群益襪子工廠】毛巾短襪－學生襪、短襪、船襪、襪套、毛巾襪、氣墊襪、運動襪(12雙200元 保證MIT)  滿800免運,19309,409,474,$200
136,【DK襪子毛巾大王】FTZA 台灣製健康五趾襪 五指襪(長)~39/雙、200元/6雙、400元/13雙 【699免運】,4725,1299,469,$39 - $200
137,韓系愛心中筒襪 日單潮襪/中筒女襪/愛心棉襪/禮品襪/地攤襪子/透氣/舒適/柔軟/送禮/閨密/吸汗/Y型後跟/短襪D31,9554,1630,460,$20
138,*漫園*現貨!條紋黑.黑色.藍白長筒襪/純白過膝長襪子顯瘦高筒襪女學生,17132,1263,460,$80
139,襪子【FSW017】男女純棉隱形短襪 隱形襪 短襪 螢光色 氣墊襪 純棉 毛巾襪 收納女王,5863,1524,458,$12
140,🔥買襪送紅包🔥惡南宅急店【0014P】附紅包 紅包襪踩小人襪 新年襪子棉襪春節尾牙 開運招財短襪 霸氣過節 單款價,137722,2044,457,$60
141,五花肉襪子 五花肉 梅花肉 X光 腳骨 帆布鞋 貓咪 短襪 生日禮物 惡搞 襪子 交換禮物,613,34,457,$40
142,日韓風點點中筒襪 日單潮襪/中筒女襪/圓點/棉襪/禮品襪/地攤襪子/糖果色/透氣/吸汗/柔軟/可愛/促銷活動/贈品D30,9347,1615,450,$20
143,蕎琪 台灣製 加大萊卡毛巾底短襪26~29CM 吸濕快乾透氣 運動襪男生襪子 加大襪子棉襪1/2襪 男襪 男人哇7433,28030,296,448,$45
144,惡南宅急店【0010P】木耳邊素色 推推襪 襪子 日本韓國熱銷 日系中筒襪 文青款 女襪 學生襪,137885,2063,448,$45
145,★買４送１★惡南宅急店【0004P】玻璃襪子 網襪 蝴蝶結網襪 韓國風 韓風 短網襪 網襪 紗網襪 絲襪 ,137907,2063,445,$69
146,超夯熱賣款！買二送一 頭層真皮透氣吸汗防臭鞋墊 不愛穿襪子舒適清爽無負擔 Dr.shoes鞋材輔助護理用品,27915,521,443,$110
147,【台灣製造 吸汗透氣】瑪榭 FootSpa 足弓腳踝 運動襪 襪子 MS-21333 另有 船型襪/褲襪/短襪/五趾船襪,705,220,441,$45 - $49
148,女生蝴蝶結短襪 襪子/可愛/糖果色/女襪/船襪/隱形/糖果色/馬卡龍/繽紛/透氣/星星/韓國/日本/流行/好穿除臭D08,9648,1630,441,$10
149,嚴選襪子904550 棉襪/ 防臭襪/非 毛巾底厚襪 毛襪 竹炭襪 寬口無痕襪 隱形襪/運動襪【精梳棉萊卡五指襪】12黑,16937,220,441,$550
150,木耳邊素色 推推襪 襪子 日本韓國熱銷 日系中筒襪 文青款 女襪 學生襪 惡南宅急店【0010P】,137945,2062,439,$45
151,純色中筒襪 日單潮襪/中筒女襪/日系/韓流/純色棉襪/禮品襪/地攤襪子/糖果色/素色/透氣/吸濕強/柔軟/Y型後跟D33,5590,1603,439,$20
152,【１５雙免運】腳跟超強力防滑落！純棉透氣可愛糖果襪隱形襪 船型襪 襪子 5道矽膠後跟防掉落 現貨 《Chiemi☆千笑》,2465,54,436,$49
153,【現貨】經典純色男襪短襪純棉襪子隱形襪船型襪經典黑白灰襪子批發價,1538,32,435,$20
154,☆皮可小舖☆適合5-12歲兒童穿襪子 大童襪 兒童襪 卡通襪 寶寶襪 短襪 公主襪 學生襪 男生 女生下殺價一雙12元,462,116,433,$12
155,潮流花色長襪《J》潮流 長襪 襪子 造型襪 大麻葉 楓葉 字母  男襪 中筒襪 多色可選,519,81,430,$25
156,【T3】聖誕造型吸盤吊飾 五款一組 娃娃 聖誕老人 麋鹿 聖誕樹 襪子 雪人 吊飾 聖誕節 佈置 交換禮物【HW01】,8552,1005,427,$280
157,嚴選襪子工廠904550 棉襪 防臭襪/非 毛巾底厚襪 毛襪 竹炭襪/ 耐穿五指襪 運動襪 有腳跟【萊卡五趾襪】12雙黑,16952,220,427,$550
158,女生兔子頭短襪 襪子/可愛/糖果色/女襪/船襪/隱形/糖果色/馬卡龍/繽紛/透氣/星星/韓國/日本/流行/好穿除臭D09,9647,1630,425,$10
159,二條紋襪 男女襪子/女式中筒襪/日本/學院風/運動襪/休閒襪/韓國/透氣/除臭/學生襪/流行/短襪 超商取貨 現貨D10,5574,1603,424,$25
160,Oo吉兒oO襪子~日系蘿莉塔vivi雜誌款中筒LENA風蕾絲花網邊短襪 VIVI【J1I7043W】白,53271,6626,420,$80
161,【群益襪子工廠】竹炭長襪－奈米紅外線、長襪、專克香港腳、抗菌除臭(12雙300元 MIT) 滿800免運、竹炭襪,19308,409,420,$300
