,item,rate,num_product,num_sold,price
118,經濟部CNS檢驗合格 太陽眼鏡夾片 近視族 偏光夾片 護眼遮光 偏光鏡夾片 墨鏡 太陽眼鏡 偏光鏡片 夾式墨鏡 夾式眼鏡,2416,30,1385,$138 - $580
119,☀正廠五件組☀ 【40mm版】 偏光太陽眼鏡夾片 / 太陽眼鏡夾片 / 夾式太陽眼鏡 / 夜視鏡 / 眼鏡夾,7747,450,1383,$129
120,小清新圓框橢圓框文青金屬平光眼鏡(附鏡片)圓圓阿拉蕾款圓形框金屬 平光造型眼鏡框,7952,622,1370,$99
121,星星吸管眼鏡 五角星眼鏡/眼鏡吸管/創意吸管/環保/食品級材質/安全/派對/整人/遊戲道具 現貨 F02,5591,1603,1366,$20
122,加厚超細纖維擦拭布 手機螢幕擦拭布 相機鏡頭清潔布 眼鏡布 拭鏡布 除塵布,68641,1310,1364,$9
123,"透明防風沙護目鏡 防護眼鏡 運動眼鏡 安全眼鏡 醫療實驗休閒運動工程生存遊戲，抗UV380, 可帶近視眼鏡",304,26,1363,$45
124,【螺絲專賣】m1.2  m1.5 m1.7 各尺寸十字螺絲 微型螺絲 PA 鐵板牙 丸頭十字航空模型鐘錶 眼鏡,19969,830,1351,$1
125,=寵喵百貨= 13cm 超細纖維電子擦布 手機擦拭布 螢幕擦布 手機擦布 貼膜擦布 眼鏡擦布 水晶擦布 飾品擦布,18308,855,1347,$1
126,台灣現貨 13色可選 A款扣頭 經典眼鏡蛇坦克紋尼龍腰帶 molle戰術腰帶勤務腰帶皮帶【354002】✿芷妡小舖✿,16462,390,1349,$168
127,擦拭布 眼鏡布 拭鏡布 手機保護膜擦拭布 貼膜擦布 超細纖維眼鏡布 擦鏡布,230272,1304,1313,$4
128,電動裙子退後狗 穿裙子狗/帶眼鏡帽子/倒退狗/毛絨玩具/兒童玩具/發聲小狗/電動狗/生日/小孩禮物 現貨 Q141,9554,1630,1312,$180
129,【T3】時尚掛勾眼鏡盒 簡單大方 太陽眼鏡盒 萬用款 加大耐壓式 拉鍊盒 防震 眼鏡收納盒  有多款眼鏡可搭配【H36】,8755,1033,1309,$50
130,【請詢價下標】m1  m1.2 m1.4 m1.6微型螺帽 細小螺帽  航空模型 鐘錶 眼鏡,19969,830,1300,$2
131,信妍名品--2018款歐美時尚高檔女士太陽眼鏡 墨鏡 偏光太陽眼鏡 ＵＡ400 防紫外線 開車/外出遊玩 型號：2878,14553,4474,1295,$680
132,【小島眼鏡】《㊣最新潮流撞色學院風造型眼鏡框》 可拿去配度眼鏡 復古眼鏡框男生女生皆可配戴方框眼鏡平光無度數眼鏡N456,7946,336,1289,$249 - $275
133,3D立體眼鏡:紅藍紙眼鏡.可以看3D立體影片及圖案-最少下標數量:10個,1837,25,1284,$7
134,【宅帝國際】開放3年保固 0.8L/50W 云奕GA008 超音波清洗機 數位調時脫氣不加熱 眼鏡清洗機 墨盒 噴油嘴,10974,200,1259,"$240 - $1,250"
135,★HotSell★[YJK-048] 鏡框 眼鏡 眼鏡框  錢包 糖果色眼鏡 彩色眼鏡 造型眼鏡 粗框眼鏡 ,29069,1158,1256,$75
136,【不生鏽抗過敏戒指】單個價 西德鋼心跳變色戒指 可搭情侶對鍊 對戒項鍊男戒女戒 賣場還有帽子手環眼鏡框IN2-N421,7944,336,1240,$168 - $193
137,眼鏡手機擦拭布 優質手機布/擦眼鏡/超細纖維/鏡頭清潔布/擦手機/液晶/離子顯示屏光碟/珠寶/擦拭布/清潔布/細膩F04,9638,1630,1228,$2
138,【買三送1】單顆價 閃鑽6MM尖式假擴大鈦鋼耳環耳鑽/不鏽鋼耳環 鋼針耳環 磁鐵耳環IN2-A113賣場還有眼鏡帽子,7944,336,1203,$99
139,【雜貨店】眼鏡配件 眼鏡鼻墊 眼鏡防滑鼻托 板材鏡架增高鼻墊 1對19元,39752,1867,1195,$19
140,【A雜貨店】發光眼鏡 百葉窗眼鏡 閃光眼鏡 餐廳 晚會 聚會 29元,39727,1873,1189,$29
141,台灣現貨 13色可選 C款扣頭 經典眼鏡蛇坦克紋尼龍腰帶 molle勤務戰術腰帶皮帶【354003】✿芷妡小舖✿,16462,390,1185,$149
142,眼鏡零配件--太陽眼鏡盒 拉鍊盒 眼鏡盒  (加大) (送高級眼鏡布) 全新到貨 16色現貨,5631,156,1159,$40 - $400
143,*清倉特賣。賣完下架*歐美大框女士太陽眼鏡時尚潮流墨鏡,1555,480,1154,$129
144,圓大框太陽鏡15947 歐美/潮流/炫彩水銀眼鏡/速賣/熱銷/墨鏡/遮光/百搭/遮光/保護眼睛/擋光/生日 現貨F19,9605,1630,1132,$110 - $140
145,【VR Fold公司貨】折疊VR眼鏡 VR BOX 暴風魔鏡 千幻魔鏡 虛擬實境3D眼鏡 Samsung Gear VR,3083,167,1131,$129
146,惡南宅急店【0028M】眼鏡框 鉚釘半框眼鏡陳冠希藝人款 韓版平光鏡 黑框眼鏡 可拿去配度數,137914,2062,1125,$115
147,台灣製 防飛沫 抗UV安全眼鏡 透明護目鏡 防風沙 防護眼鏡 安全眼鏡 工作眼鏡 檢驗合格 安全護目鏡 美容師 實驗室,1036,161,1121,$46
