,item,rate,num_product,num_sold,price
107,Chis Store【水果特輯】韓國連線香蕉鳳梨水果平頂圓頂造型漁夫帽子盆帽遮陽帽吊帶褲洋裝牛仔褲外套洋裝太陽眼鏡包包,10487,870,631,$149
108,托拉法爾加羅 二代帽子 兩年後 2年後 特拉法爾加羅帽子 海賊王航海王cos cosplay 海賊王 【MH06】,24282,718,628,$220
109,國王皇后平沿帽 KING/男士帽子/QUEEN鴨舌帽/刺繡棒球帽/情侶嘻哈帽/潮流/百搭/遮陽/防曬05 現貨O121,3733,1687,624,$210
110,【個性牛仔風透氣孔造型軍帽老帽鴨舌帽】 帽圍可調 男女皆可配戴 鴨舌帽子老帽棒球帽子 IN2 SD050,7946,336,620,$168
111,n8骷顱骷髏面罩不可挑款魔術頭巾.重機自行單車防曬冷氣房防風禦寒化療掉髮帽子街舞瑜珈護腕護膝彈性吸汗領巾休閒活動衝浪,9825,688,615,$10
112,【幸福瓢蟲手作雜貨】盛唐5股牛奶棉毛線87色選《1~30賣場》現貨/帽子/編織/圍巾/娃娃/鉤針/棒針,45421,2495,614,$26
113,兔子帽 抖音帽 新款爆款會動的兔子帽 會動的帽子 抖音同款 氣囊帽 女生帽子 可愛帽子,565,42,606,$190
114,【今日買一送一】韓版個性態度街頭LOOK潮流毛帽針織帽 男女可戴 帽子針織毛帽毛線帽A421,7938,350,595,$249
115,普特車旅精品【OE0930】夏季護臉防曬帽子 360度全罩式遮陽帽 男女士棒球帽採茶帽沙灘帽漁夫帽戶外露營釣魚防紫外線,12789,429,595,$155
116,☆帽子專賣店☆【＊周董最愛 嚴選細條紋長款毛帽 賣到狂缺~】原料飆漲 市面斷貨,4669,606,589,$120
117,情人節禮物戒指項鍊exo中毒束口包GD毛帽子SHINee束口袋眼球INFINITE戒指筆袋少女時代後背包BAP超人,4176,920,581,$80
118,19夾伸縮架 曬衣架 晾衣架 可收納 滾輪式 不留夾痕 內衣 襪子 帽子 洗曬 晾曬夾 耐重 防風 掛勾,44991,1196,579,$199
119,★ 熊大賣場 ★ 寵物獅子頭套 貓咪假髮 搞笑變裝獅子 貓咪變裝飾品 寵物飾品 冬天保暖  寵物帽子 貓假髮【HP02】,12724,757,563,$150
120,當天出貨 帽子 GD權志龍SHINEE泫雅EXO少女時代 棒球帽 板帽 嘻哈帽 潮帽 網帽 男女皆可 余文樂 陳冠希,4264,78,556,$99
121,加厚抓絨帽保暖頭套帽子頸套防寒頭套保暖面罩機車口罩防風圍脖圍保暖圍巾魔術頭巾全罩式毛帽騎士帽另售保暖手套發熱衣,21454,742,538,$75
122,@蛋蛋=猛男道具服批發商@85元=發光爵士帽街舞道具發光牛仔帽發光帽子發光棒球帽聖誕節道具尾牙道具生日帽表演道具,6762,2698,527,$85
123,按鍵帽 12*12*7.3 帽子 正方形 透明殼子 177-03944,20731,297109,520,$1
124,《送雷射帽子貼紙》【獨家不撞款】潮流撞色圖騰棒球帽子 少女時代GD權志龍EXO 項鍊手環耳環背包眼鏡框IN2-A250,7946,336,508,$148
125,綸綸 日系大帽檐魚夫帽 遮陽帽（速出貨） 防晒帽子女夏天 簡約休閒 可折叠盆帽棉布帽,2480,903,502,$145
126,【奈良復古新潮金屬時尚平光造型眼鏡 鏡框 男女皆可配戴】IN2-G971賣場還有耳環戒指項鍊帽子手環,7944,336,496,$299
127,『現貨』韓版可愛毛絨小熊保暖 加厚連帽圍脖 帽子圍巾手套一體套 親子 情侶款【XB0001】- 崔可小姐,6498,436,495,$299
128,☆°萊亞生活館 °帽子 ~小學生帽-女生復古小學生帽【女學生帽下標區】,2697,470,490,$80
129,十月媽咪屋【C1318009】新生兒胎帽 嬰兒帽子 單層童帽 初生帽子 純棉嬰兒帽,62054,808,485,$25
130,字母刺繡花布棒球帽 韓版帽子/棒球帽/1903/字母/拼布/嘻哈帽/平沿帽/街舞帽/男女遮陽帽/百搭/生日 現貨 O32,5566,1603,480,$200
131,今日限時特價 美式西岸風格螺紋鬆緊抽繩素面休閒運動短褲 海灘褲居家男女短褲子球褲七分褲五分褲 IN2 -A317帽子眼鏡,7946,336,475,$149
132,＊.。小媽咪愛串珠。.＊DIY材料【AB243】古青色 帽子貓咪吊飾 1個5元,101646,2947,475,$5
133,★ 熊大賣場 ★ OVERSIZE 連帽牛仔外套 單寧外套 可拆式帽子【MC22】,12721,757,472,$690
134,情人節禮物聖誕節禮物exo項鍊中毒束口袋束口包GD毛帽子SHINee眼球INFINITE戒指少女時代後背包BAP超人,4176,920,472,$80
135,☆°萊亞生活館 °帽子 ~小學生帽-男生復古小學生帽【男學生帽下標區】,2696,470,469,$80
136,Chis Store 【小花椰樹】韓國連線小雛菊椰子樹造型平頂圓頂盆帽漁夫帽子遮陽帽吊帶褲太陽眼鏡包包春吶春浪旅遊渡假,10487,870,468,$119
137,◎自拍網◎二件式加絨針織帽E007-008毛線帽頭套頭帽圍脖圍巾.男女保暖毛帽編織帽護耳帽子.騎車防寒包頭帽面罩秋冬配件,61629,4916,466,$159
